OperationId,ShelfIndex,PictureLeft,PictureRight
386337217079290,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/386337217079290/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/386337217079290/PicturesAfter/raw/camera-BR.jpg
386337217079290,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/386337217079290/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/386337217079290/PicturesAfter/raw/camera-CR.jpg
386337217079290,3,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/386337217079290/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/386337217079290/PicturesAfter/raw/camera-DR.jpg
390582289234122,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/390582289234122/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/390582289234122/PicturesAfter/raw/camera-AR.jpg
390582289234122,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/390582289234122/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/390582289234122/PicturesAfter/raw/camera-BR.jpg
390582289234122,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/390582289234122/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/390582289234122/PicturesAfter/raw/camera-CR.jpg
390582289234122,3,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/390582289234122/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/390582289234122/PicturesAfter/raw/camera-DR.jpg
397975408449124,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/397975408449124/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/397975408449124/PicturesAfter/raw/camera-AR.jpg
397975408449124,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/397975408449124/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/397975408449124/PicturesAfter/raw/camera-BR.jpg
397975408449124,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/397975408449124/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/397975408449124/PicturesAfter/raw/camera-CR.jpg
397975408449124,3,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/397975408449124/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/397975408449124/PicturesAfter/raw/camera-DR.jpg
405172782435119,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/405172782435119/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/405172782435119/PicturesAfter/raw/camera-AR.jpg
405172782435119,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/405172782435119/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/405172782435119/PicturesAfter/raw/camera-BR.jpg
405172782435119,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/405172782435119/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/405172782435119/PicturesAfter/raw/camera-CR.jpg
405172782435119,3,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/405172782435119/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/405172782435119/PicturesAfter/raw/camera-DR.jpg
410641039052779,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/410641039052779/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/410641039052779/PicturesAfter/raw/camera-AR.jpg
410641039052779,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/410641039052779/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/410641039052779/PicturesAfter/raw/camera-BR.jpg
410641039052779,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/410641039052779/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/410641039052779/PicturesAfter/raw/camera-CR.jpg
410641039052779,3,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/410641039052779/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/410641039052779/PicturesAfter/raw/camera-DR.jpg
412955774044048,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/412955774044048/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/412955774044048/PicturesAfter/raw/camera-AR.jpg
412955774044048,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/412955774044048/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/412955774044048/PicturesAfter/raw/camera-BR.jpg
412955774044048,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/412955774044048/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/412955774044048/PicturesAfter/raw/camera-CR.jpg
412955774044048,3,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/412955774044048/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/412955774044048/PicturesAfter/raw/camera-DR.jpg
413196934363116,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/413196934363116/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/413196934363116/PicturesAfter/raw/camera-AR.jpg
413196934363116,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/413196934363116/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/413196934363116/PicturesAfter/raw/camera-BR.jpg
413196934363116,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/413196934363116/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/413196934363116/PicturesAfter/raw/camera-CR.jpg
413196934363116,3,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/413196934363116/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/413196934363116/PicturesAfter/raw/camera-DR.jpg
426284246793815,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/426284246793815/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/426284246793815/PicturesAfter/raw/camera-AR.jpg
426284246793815,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/426284246793815/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/426284246793815/PicturesAfter/raw/camera-BR.jpg
426284246793815,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/426284246793815/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/426284246793815/PicturesAfter/raw/camera-CR.jpg
426284246793815,3,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/426284246793815/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/426284246793815/PicturesAfter/raw/camera-DR.jpg
436676023872351,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/436676023872351/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/436676023872351/PicturesAfter/raw/camera-AR.jpg
436676023872351,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/436676023872351/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/436676023872351/PicturesAfter/raw/camera-BR.jpg
436676023872351,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/436676023872351/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/436676023872351/PicturesAfter/raw/camera-CR.jpg
436676023872351,3,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/436676023872351/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/436676023872351/PicturesAfter/raw/camera-DR.jpg
451482500445569,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/451482500445569/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/451482500445569/PicturesAfter/raw/camera-AR.jpg
451482500445569,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/451482500445569/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/451482500445569/PicturesAfter/raw/camera-BR.jpg
451482500445569,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/451482500445569/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/451482500445569/PicturesAfter/raw/camera-CR.jpg
451482500445569,3,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/451482500445569/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/451482500445569/PicturesAfter/raw/camera-DR.jpg
452963400624388,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/452963400624388/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/452963400624388/PicturesAfter/raw/camera-AR.jpg
452963400624388,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/452963400624388/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/452963400624388/PicturesAfter/raw/camera-BR.jpg
452963400624388,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/452963400624388/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/452963400624388/PicturesAfter/raw/camera-CR.jpg
452963400624388,3,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/452963400624388/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/452963400624388/PicturesAfter/raw/camera-DR.jpg
470934745372348,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/470934745372348/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/470934745372348/PicturesAfter/raw/camera-AR.jpg
470934745372348,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/470934745372348/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/470934745372348/PicturesAfter/raw/camera-BR.jpg
470934745372348,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/470934745372348/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/470934745372348/PicturesAfter/raw/camera-CR.jpg
470934745372348,3,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/470934745372348/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/470934745372348/PicturesAfter/raw/camera-DR.jpg
475083978848491,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/475083978848491/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/475083978848491/PicturesAfter/raw/camera-AR.jpg
475083978848491,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/475083978848491/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/475083978848491/PicturesAfter/raw/camera-BR.jpg
475083978848491,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/475083978848491/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/475083978848491/PicturesAfter/raw/camera-CR.jpg
475083978848491,3,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/475083978848491/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/475083978848491/PicturesAfter/raw/camera-DR.jpg
479179962511907,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/479179962511907/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/479179962511907/PicturesAfter/raw/camera-AR.jpg
479179962511907,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/479179962511907/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/479179962511907/PicturesAfter/raw/camera-BR.jpg
479179962511907,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/479179962511907/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/479179962511907/PicturesAfter/raw/camera-CR.jpg
479179962511907,3,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/479179962511907/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/479179962511907/PicturesAfter/raw/camera-DR.jpg
505211761922873,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/505211761922873/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/505211761922873/PicturesAfter/raw/camera-AR.jpg
505211761922873,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/505211761922873/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/505211761922873/PicturesAfter/raw/camera-BR.jpg
505211761922873,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/505211761922873/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/505211761922873/PicturesAfter/raw/camera-CR.jpg
505211761922873,3,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/505211761922873/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/505211761922873/PicturesAfter/raw/camera-DR.jpg
512299684496501,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/512299684496501/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/512299684496501/PicturesAfter/raw/camera-AR.jpg
512299684496501,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/512299684496501/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/512299684496501/PicturesAfter/raw/camera-BR.jpg
512299684496501,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/512299684496501/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/512299684496501/PicturesAfter/raw/camera-CR.jpg
512299684496501,3,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/512299684496501/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/512299684496501/PicturesAfter/raw/camera-DR.jpg
514253960540954,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/514253960540954/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/514253960540954/PicturesAfter/raw/camera-AR.jpg
514253960540954,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/514253960540954/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/514253960540954/PicturesAfter/raw/camera-BR.jpg
514253960540954,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/514253960540954/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/514253960540954/PicturesAfter/raw/camera-CR.jpg
514253960540954,3,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/514253960540954/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/514253960540954/PicturesAfter/raw/camera-DR.jpg
515498495617334,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/515498495617334/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/515498495617334/PicturesAfter/raw/camera-AR.jpg
515498495617334,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/515498495617334/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/515498495617334/PicturesAfter/raw/camera-BR.jpg
515498495617334,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/515498495617334/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/515498495617334/PicturesAfter/raw/camera-CR.jpg
515498495617334,3,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/515498495617334/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/515498495617334/PicturesAfter/raw/camera-DR.jpg
519613428629487,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/519613428629487/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/519613428629487/PicturesAfter/raw/camera-AR.jpg
519613428629487,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/519613428629487/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/519613428629487/PicturesAfter/raw/camera-BR.jpg
519613428629487,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/519613428629487/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/519613428629487/PicturesAfter/raw/camera-CR.jpg
519613428629487,3,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/519613428629487/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/519613428629487/PicturesAfter/raw/camera-DR.jpg
522009861297549,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/522009861297549/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/522009861297549/PicturesAfter/raw/camera-AR.jpg
522009861297549,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/522009861297549/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/522009861297549/PicturesAfter/raw/camera-BR.jpg
522009861297549,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/522009861297549/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/522009861297549/PicturesAfter/raw/camera-CR.jpg
522009861297549,3,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/522009861297549/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/522009861297549/PicturesAfter/raw/camera-DR.jpg
527402609563343,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/527402609563343/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/527402609563343/PicturesAfter/raw/camera-AR.jpg
527402609563343,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/527402609563343/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/527402609563343/PicturesAfter/raw/camera-BR.jpg
527402609563343,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/527402609563343/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/527402609563343/PicturesAfter/raw/camera-CR.jpg
527402609563343,3,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/527402609563343/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/527402609563343/PicturesAfter/raw/camera-DR.jpg
532020308500758,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/532020308500758/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/532020308500758/PicturesAfter/raw/camera-AR.jpg
532020308500758,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/532020308500758/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/532020308500758/PicturesAfter/raw/camera-BR.jpg
532020308500758,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/532020308500758/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/532020308500758/PicturesAfter/raw/camera-CR.jpg
532020308500758,3,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/532020308500758/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/532020308500758/PicturesAfter/raw/camera-DR.jpg
536206142405331,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/536206142405331/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/536206142405331/PicturesAfter/raw/camera-AR.jpg
536206142405331,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/536206142405331/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/536206142405331/PicturesAfter/raw/camera-BR.jpg
536206142405331,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/536206142405331/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/536206142405331/PicturesAfter/raw/camera-CR.jpg
536206142405331,3,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/536206142405331/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/536206142405331/PicturesAfter/raw/camera-DR.jpg
541101083251895,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/541101083251895/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/541101083251895/PicturesAfter/raw/camera-AR.jpg
541101083251895,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/541101083251895/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/541101083251895/PicturesAfter/raw/camera-BR.jpg
541101083251895,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/541101083251895/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/541101083251895/PicturesAfter/raw/camera-CR.jpg
541101083251895,3,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/541101083251895/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/541101083251895/PicturesAfter/raw/camera-DR.jpg
541560894716315,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/541560894716315/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/541560894716315/PicturesAfter/raw/camera-AR.jpg
541560894716315,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/541560894716315/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/541560894716315/PicturesAfter/raw/camera-BR.jpg
541560894716315,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/541560894716315/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/541560894716315/PicturesAfter/raw/camera-CR.jpg
541560894716315,3,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/541560894716315/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/541560894716315/PicturesAfter/raw/camera-DR.jpg
543965131935312,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/543965131935312/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/543965131935312/PicturesAfter/raw/camera-AR.jpg
543965131935312,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/543965131935312/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/543965131935312/PicturesAfter/raw/camera-BR.jpg
543965131935312,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/543965131935312/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/543965131935312/PicturesAfter/raw/camera-CR.jpg
543965131935312,3,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/543965131935312/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/543965131935312/PicturesAfter/raw/camera-DR.jpg
546899715006775,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/546899715006775/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/546899715006775/PicturesAfter/raw/camera-AR.jpg
546899715006775,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/546899715006775/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/546899715006775/PicturesAfter/raw/camera-BR.jpg
546899715006775,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/546899715006775/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/546899715006775/PicturesAfter/raw/camera-CR.jpg
546899715006775,3,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/546899715006775/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/546899715006775/PicturesAfter/raw/camera-DR.jpg
556946895099512,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/556946895099512/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/556946895099512/PicturesAfter/raw/camera-AR.jpg
556946895099512,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/556946895099512/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/556946895099512/PicturesAfter/raw/camera-BR.jpg
556946895099512,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/556946895099512/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/556946895099512/PicturesAfter/raw/camera-CR.jpg
556946895099512,3,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/556946895099512/PicturesAfter/raw/camera-DL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/556946895099512/PicturesAfter/raw/camera-DR.jpg
566337923395753,0,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/566337923395753/PicturesAfter/raw/camera-AL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/566337923395753/PicturesAfter/raw/camera-AR.jpg
566337923395753,1,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/566337923395753/PicturesAfter/raw/camera-BL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/566337923395753/PicturesAfter/raw/camera-BR.jpg
566337923395753,2,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/566337923395753/PicturesAfter/raw/camera-CL.jpg,https://nuministorageprod.blob.core.windows.net/operation-resources/Operations/566337923395753/PicturesAfter/raw/camera-CR.jpg
